Date, Open, High, Low, Close, Volume
03/25/14, 133.66, 134.53, 132.895, 134.06, 2898123
03/24/14, 133.32, 133.70, 131.8801, 132.42, 2799616
03/21/14, 133.58, 134.24, 132.90, 133.12, 5920375
03/20/14, 131.15, 132.85, 130.86, 132.43, 2577475
03/19/14, 132.75, 132.85, 130.58, 131.23, 2141027
03/18/14, 132.49, 133.23, 132.25, 132.74, 2032836
03/17/14, 130.66, 132.69, 130.66, 132.27, 2529436
03/14/14, 130.08, 131.11, 129.70, 129.83, 2975110
03/13/14, 133.19, 133.67, 130.64, 130.81, 2520817
03/12/14, 132.07, 132.76, 131.59, 132.57, 2636985
03/11/14, 133.73, 133.84, 132.227, 132.51, 1928934
03/10/14, 133.98, 134.08, 133.10, 133.56, 1966251
03/07/14, 134.88, 135.00, 133.71, 134.11, 2381391
03/06/14, 134.37, 134.74, 134.02, 134.08, 2236816
03/05/14, 132.66, 134.0346, 132.19, 133.85, 3551443
03/04/14, 131.92, 133.08, 131.58, 132.68, 6975609
03/03/14, 133.07, 133.8099, 131.67, 132.21, 2814779
02/28/14, 134.19, 135.20, 133.92, 134.73, 3179708
02/27/14, 132.63, 134.58, 132.00, 134.34, 3123972
02/26/14, 133.13, 133.4599, 132.28, 132.86, 2771103
02/25/14, 132.27, 133.43, 131.86, 132.93, 2865583
02/24/14, 131.89, 133.46, 131.44, 132.20, 2454286
02/21/14, 131.56, 132.33, 131.30, 131.57, 2574269
02/20/14, 130.65, 132.0301, 130.0451, 131.56, 2155829
02/19/14, 131.33, 132.71, 130.46, 130.56, 2719359
02/18/14, 132.31, 132.75, 131.64, 131.80, 2876570
02/14/14, 129.77, 132.19, 129.50, 132.12, 3031589
02/13/14, 129.29, 130.38, 128.66, 130.14, 2850607
02/12/14, 130.34, 131.00, 130.01, 130.44, 2100646
02/11/14, 129.70, 131.49, 129.65, 130.98, 2604237
02/10/14, 129.65, 130.41, 129.0245, 129.70, 3317360
02/07/14, 129.57, 130.39, 128.81, 130.33, 3271820
02/06/14, 127.60, 129.20, 127.10, 128.90, 3828431
02/05/14, 128.01, 128.76, 125.92, 127.36, 4960130
02/04/14, 126.09, 127.6425, 124.12, 126.72, 7423602
02/03/14, 128.22, 128.59, 123.61, 123.90, 4245704
01/31/14, 126.60, 129.20, 126.42, 128.19, 3715366
01/30/14, 129.96, 129.96, 126.53, 128.05, 4103794
01/29/14, 130.10, 131.27, 129.00, 130.25, 3585136
01/28/14, 129.43, 130.01, 129.096, 129.81, 2734536
01/27/14, 130.02, 130.59, 128.66, 128.96, 3313315
01/24/14, 133.73, 133.73, 130.22, 130.22, 3784000
01/23/14, 135.64, 135.66, 133.95, 134.71, 2720254
01/22/14, 137.35, 137.49, 136.33, 136.48, 2118966
01/21/14, 138.45, 138.95, 136.296, 136.99, 2705751
01/17/14, 137.98, 138.75, 136.98, 137.31, 2335555
01/16/14, 137.74, 138.50, 137.63, 138.16, 1792677
01/15/14, 137.77, 138.82, 137.56, 138.44, 3043498
01/14/14, 135.11, 137.41, 134.74, 137.41, 2480170
01/13/14, 135.81, 137.06, 134.57, 134.68, 2633428
01/10/14, 136.95, 137.19, 135.68, 136.18, 3254329
01/09/14, 137.02, 137.43, 136.201, 136.45, 2539952
01/08/14, 137.48, 137.75, 136.34, 136.63, 3122674
01/07/14, 137.45, 138.20, 137.13, 137.65, 2525529
01/06/14, 138.75, 139.29, 137.48, 137.63, 2712055
01/03/14, 138.37, 138.8799, 138.03, 138.45, 2133336
01/02/14, 138.05, 139.00, 137.61, 138.13, 3053521
12/31/13, 140.00, 140.43, 139.48, 140.25, 1846529
12/30/13, 139.08, 139.65, 138.79, 139.42, 1714254
12/27/13, 138.78, 139.40, 138.55, 139.35, 1895102
12/26/13, 137.30, 138.68, 137.031, 138.29, 2158185
12/24/13, 137.23, 137.34, 136.35, 136.99, 1311676
12/23/13, 137.10, 137.43, 136.32, 136.80, 3443556
12/20/13, 136.78, 138.09, 136.60, 136.72, 5856853
12/19/13, 135.06, 136.52, 134.73, 136.41, 4081024
12/18/13, 131.4801, 135.81, 131.4801, 135.80, 5580201
12/17/13, 130.42, 131.62, 129.98, 131.39, 6212275
12/16/13, 126.77, 128.77, 126.47, 127.66, 2805302
12/13/13, 126.65, 127.35, 125.98, 126.43, 1743444
12/12/13, 126.63, 127.39, 125.98, 126.58, 2486721
12/11/13, 128.74, 129.66, 126.71, 126.77, 3897498
12/10/13, 128.07, 128.53, 127.53, 127.55, 2353154
12/09/13, 128.80, 129.18, 128.39, 128.57, 2064407
12/06/13, 128.19, 128.80, 127.85, 128.61, 2886135
12/05/13, 126.40, 127.65, 126.22, 126.83, 2842740
12/04/13, 125.95, 127.59, 125.485, 126.46, 3455951
12/03/13, 126.06, 127.39, 125.151, 126.60, 7865043
12/02/13, 131.67, 132.00, 127.39, 127.68, 6901333
11/29/13, 133.51, 134.16, 133.34, 133.51, 2029049
11/27/13, 132.63, 133.65, 131.94, 133.50, 2433546
11/26/13, 131.45, 132.6358, 131.33, 132.15, 4229577
11/25/13, 131.80, 131.87, 130.94, 131.23, 2496334
11/22/13, 130.36, 132.55, 129.82, 131.02, 1644799
11/21/13, 129.69, 130.41, 129.59, 130.35, 1576647
11/20/13, 129.50, 130.30, 128.55, 129.18, 2691794
11/19/13, 130.02, 130.78, 129.92, 130.05, 2532503
11/18/13, 129.91, 130.50, 129.775, 130.13, 2148174
11/15/13, 129.15, 130.00, 128.98, 129.85, 2360393
11/14/13, 128.97, 130.12, 128.80, 129.79, 2569809
11/13/13, 127.86, 128.66, 127.43, 128.59, 2426280
11/12/13, 128.15, 128.59, 127.55, 128.36, 2428596
11/11/13, 127.54, 128.169, 127.25, 127.95, 1751487
11/08/13, 126.03, 128.02, 126.03, 127.99, 2234273
11/07/13, 127.15, 127.8799, 126.23, 126.41, 3188896
11/06/13, 126.46, 127.32, 126.23, 127.13, 1911624
11/05/13, 125.75, 126.46, 124.86, 126.12, 1764260
11/04/13, 125.98, 126.49, 125.56, 126.32, 1741465
11/01/13, 126.76, 126.93, 125.12, 125.90, 1676596
10/31/13, 124.97, 126.38, 124.95, 125.85, 2331692
10/30/13, 125.57, 125.98, 124.76, 124.79, 2112339
10/29/13, 125.08, 125.48, 124.62, 125.28, 1986724
10/28/13, 124.13, 125.32, 123.80, 124.92, 2360803
10/25/13, 123.05, 124.46, 122.87, 124.42, 2054269
10/24/13, 122.96, 124.955, 122.70, 123.49, 3851061
10/23/13, 123.43, 123.73, 122.50, 123.20, 2337493
10/22/13, 123.36, 124.32, 123.28, 123.80, 2054178
10/21/13, 122.79, 123.31, 122.68, 123.25, 1762181
10/18/13, 122.87, 123.45, 122.40, 122.84, 2590546
10/17/13, 120.74, 122.87, 120.71, 122.62, 2791719
10/16/13, 120.86, 120.94, 120.14, 120.94, 2646400
10/15/13, 121.28, 121.38, 119.79, 119.82, 2720720
10/14/13, 120.26, 121.70, 120.00, 121.40, 1866804
10/11/13, 119.16, 120.77, 118.39, 120.72, 2492704
10/10/13, 118.60, 119.34, 118.32, 119.34, 2688938
10/09/13, 117.27, 117.96, 116.65, 117.57, 2499269
10/08/13, 118.72, 119.22, 117.10, 117.16, 2869006
10/07/13, 118.56, 119.265, 118.28, 118.69, 1931239
10/04/13, 118.37, 119.71, 118.13, 119.40, 1983719
10/03/13, 118.71, 119.11, 117.89, 118.55, 2525828
10/02/13, 119.13, 119.59, 118.44, 119.20, 2056649
10/01/13, 119.69, 119.82, 118.80, 119.62, 1856327
09/30/13, 119.39, 119.956, 118.67, 119.41, 2104698
09/27/13, 119.97, 120.30, 119.26, 120.22, 2028123
09/26/13, 120.60, 121.00, 119.92, 120.66, 2240949
09/25/13, 120.89, 121.21, 120.17, 120.20, 2173719
09/24/13, 121.24, 121.87, 120.69, 120.80, 3585129
09/23/13, 120.43, 121.47, 120.37, 121.11, 3468547
09/20/13, 121.50, 121.93, 120.01, 120.01, 7008259
09/19/13, 121.15, 122.27, 121.15, 121.57, 2912330
09/18/13, 120.25, 121.51, 119.87, 121.29, 3307746
09/17/13, 119.07, 120.19, 118.65, 119.93, 2436138
09/16/13, 119.79, 120.00, 119.06, 119.23, 2758726
09/13/13, 118.49, 118.85, 118.32, 118.60, 1973296
09/12/13, 118.80, 118.914, 118.00, 118.20, 2399833
09/11/13, 117.63, 118.71, 117.59, 118.71, 1890470
09/10/13, 117.31, 117.87, 117.07, 117.59, 2572759
09/09/13, 115.63, 117.14, 115.51, 116.74, 1976769
09/06/13, 115.09, 115.82, 113.8877, 115.04, 1965563
09/05/13, 114.35, 115.12, 114.03, 114.87, 1954308
09/04/13, 113.08, 114.865, 113.08, 114.55, 2313043
09/03/13, 114.57, 114.92, 112.85, 113.22, 2168174
08/30/13, 113.61, 113.74, 112.85, 113.58, 2205589
08/29/13, 112.87, 113.83, 112.58, 113.32, 1457228
08/28/13, 112.51, 113.42, 112.36, 113.00, 1545807
08/27/13, 113.41, 113.82, 112.67, 112.73, 1916148
08/26/13, 114.38, 115.1725, 114.04, 114.33, 1816978
08/23/13, 114.76, 115.00, 113.59, 114.40, 1953688
08/22/13, 113.61, 114.89, 113.3445, 114.67, 2002010
08/21/13, 114.79, 114.84, 113.34, 113.42, 2293686
08/20/13, 115.52, 115.89, 115.19, 115.42, 2153925
08/19/13, 115.83, 115.96, 115.47, 115.61, 1830929
08/16/13, 115.68, 116.21, 115.64, 115.90, 2332915
08/15/13, 116.92, 116.92, 115.6401, 115.85, 1994897
08/14/13, 118.90, 118.91, 117.57, 117.62, 2021385
08/13/13, 118.52, 119.18, 117.19, 118.67, 2023882
08/12/13, 118.00, 118.76, 117.72, 118.38, 1647357
08/09/13, 118.73, 119.20, 117.70, 118.31, 2460101
08/08/13, 118.27, 119.00, 117.64, 118.68, 2380613
08/07/13, 117.30, 117.948, 117.04, 117.83, 1934049
08/06/13, 117.82, 117.95, 117.14, 117.50, 1841126
08/05/13, 118.17, 118.25, 117.81, 117.92, 1351794
08/02/13, 117.98, 118.35, 117.47, 118.26, 1902568
08/01/13, 118.38, 119.26, 118.27, 118.41, 2996921
07/31/13, 117.13, 118.596, 117.01, 117.43, 2693963
07/30/13, 116.90, 117.12, 116.33, 116.84, 2285234
07/29/13, 116.41, 116.8052, 116.06, 116.61, 1460394
07/26/13, 116.17, 116.93, 115.34, 116.91, 2332171
07/25/13, 115.30, 116.90, 114.84, 116.55, 3346643
07/24/13, 117.07, 117.09, 116.06, 116.33, 1809468
07/23/13, 116.44, 117.30, 116.01, 116.75, 2254488
07/22/13, 116.00, 116.82, 115.66, 116.28, 2823478
07/19/13, 115.34, 116.47, 115.34, 116.19, 3093840
07/18/13, 114.61, 115.75, 114.57, 115.48, 2945741
07/17/13, 114.97, 115.27, 114.31, 114.64, 2096714
07/16/13, 114.99, 115.44, 114.06, 114.34, 2458369
07/15/13, 115.14, 115.49, 114.75, 114.85, 2064596
07/12/13, 114.57, 115.24, 114.27, 115.14, 2291971
07/11/13, 114.36, 114.75, 114.17, 114.53, 2387481
07/10/13, 113.38, 113.88, 112.91, 113.43, 2306274
07/09/13, 113.09, 113.52, 112.795, 113.35, 2196198
07/08/13, 112.00, 112.784, 111.901, 112.13, 2572605
07/05/13, 110.37, 111.56, 109.87, 111.54, 2064442
07/03/13, 108.28, 109.90, 108.21, 109.45, 1364138
07/02/13, 109.05, 109.75, 108.33, 108.73, 3008715
07/01/13, 108.37, 110.36, 108.36, 109.31, 2668810
06/28/13, 109.86, 110.47, 109.14, 109.35, 3429861
06/27/13, 110.54, 110.90, 109.97, 110.24, 2232561
06/26/13, 109.07, 109.98, 108.73, 109.68, 2525705
06/25/13, 108.20, 108.75, 107.54, 108.24, 2677161
06/24/13, 108.784, 108.784, 107.15, 107.50, 3602590
06/21/13, 109.50, 110.06, 108.74, 109.59, 4674703
06/20/13, 110.71, 110.76, 108.52, 108.78, 2975586
06/19/13, 112.96, 113.25, 111.53, 111.57, 1972177
06/18/13, 112.07, 113.23, 111.90, 112.97, 1695374
06/17/13, 111.85, 112.87, 111.6445, 111.91, 2617737
06/14/13, 111.30, 112.07, 110.75, 111.03, 2016784
06/13/13, 108.95, 111.44, 108.58, 111.20, 2604119
06/12/13, 110.99, 111.06, 108.95, 109.03, 2400667
06/11/13, 109.90, 111.08, 109.51, 110.22, 1752156
06/10/13, 111.41, 111.45, 110.54, 110.81, 2224123
06/07/13, 109.38, 111.12, 108.97, 111.11, 3376913
06/06/13, 108.46, 108.775, 107.64, 108.67, 2681195
06/05/13, 109.80, 109.89, 108.395, 108.59, 2690309
06/04/13, 110.65, 111.20, 109.53, 110.02, 2508594
06/03/13, 110.70, 110.95, 109.6901, 110.61, 2647852
05/31/13, 110.79, 112.211, 110.27, 110.27, 3209475
05/30/13, 111.34, 112.00, 111.011, 111.42, 2599268
05/29/13, 111.04, 111.36, 110.48, 111.13, 2113583
05/28/13, 111.15, 112.38, 111.04, 111.59, 2721946
05/24/13, 109.86, 110.49, 109.49, 110.27, 2228321
05/23/13, 110.06, 110.70, 109.58, 110.41, 2568315
05/22/13, 111.59, 112.29, 110.57, 110.79, 3833486
05/21/13, 112.11, 112.34, 111.52, 112.01, 2474001
05/20/13, 111.13, 112.055, 110.96, 111.72, 2457246
05/17/13, 111.16, 111.78, 110.94, 111.39, 4060681
05/16/13, 111.21, 111.70, 110.95, 111.07, 2686408
05/15/13, 110.40, 111.715, 110.29, 111.50, 2912537
05/14/13, 110.32, 110.79, 110.27, 110.59, 2482692
05/13/13, 109.99, 110.72, 109.71, 110.50, 2045528
05/10/13, 110.08, 110.64, 109.75, 110.48, 2993677
05/09/13, 108.11, 110.51, 108.11, 109.92, 4486923
05/08/13, 108.03, 108.29, 107.77, 108.20, 2654353
05/07/13, 107.61, 108.371, 107.55, 108.01, 2235501
05/06/13, 107.63, 107.99, 107.45, 107.84, 2174314
05/03/13, 106.96, 108.60, 106.85, 107.83, 3013051
05/02/13, 105.04, 106.375, 104.91, 106.04, 3120040
05/01/13, 104.78, 105.12, 104.42, 104.55, 3258868
04/30/13, 103.98, 104.74, 102.97, 104.71, 3769701
04/29/13, 103.91, 104.20, 102.89, 103.83, 2904308
04/26/13, 104.97, 105.18, 103.46, 103.79, 3359384
04/25/13, 104.46, 105.64, 103.50, 104.88, 9027591
04/24/13, 107.61, 108.15, 107.24, 107.87, 3238213
04/23/13, 106.24, 107.51, 105.86, 107.39, 3209853
04/22/13, 105.71, 106.10, 105.14, 105.80, 2646729
04/19/13, 105.31, 105.88, 104.82, 105.71, 3323701
04/18/13, 105.84, 105.97, 104.28, 104.98, 3145693
04/17/13, 105.47, 105.80, 104.93, 105.48, 3155340
04/16/13, 106.69, 106.85, 105.7001, 106.15, 2636835
04/15/13, 107.15, 107.91, 105.74, 105.76, 3677319
04/12/13, 107.89, 108.2699, 107.31, 107.68, 2111387
04/11/13, 107.86, 108.72, 107.86, 108.25, 2138177
04/10/13, 106.09, 107.93, 106.028, 107.69, 3262930
04/09/13, 106.00, 106.69, 105.39, 105.95, 2370519
04/08/13, 105.86, 106.42, 105.10, 105.75, 1947664
04/05/13, 104.45, 105.875, 104.35, 105.78, 2477762
04/04/13, 105.82, 106.22, 105.30, 105.82, 1771217
04/03/13, 106.60, 106.97, 105.43, 105.68, 3278809
04/02/13, 105.80, 106.80, 105.79, 106.52, 2097792
04/01/13, 106.00, 106.17, 105.42, 105.65, 1685379
03/28/13, 105.67, 106.34, 105.28, 106.31, 2276617
03/27/13, 105.35, 105.50, 104.97, 105.29, 2129667
03/26/13, 105.41, 106.225, 105.41, 106.07, 1893455
03/25/13, 106.53, 106.80, 104.68, 105.17, 3739146
03/22/13, 105.10, 106.485, 105.10, 106.42, 2409704
03/21/13, 105.39, 105.4619, 104.72, 104.94, 1937925
03/20/13, 105.91, 106.17, 105.38, 105.66, 1799845
03/19/13, 105.83, 105.98, 104.64, 105.18, 3212836
03/18/13, 105.23, 105.96, 105.22, 105.41, 1811381
03/15/13, 105.90, 106.88, 105.851, 106.40, 5149751
03/14/13, 105.33, 106.02, 105.26, 106.02, 2207208
03/13/13, 105.13, 105.57, 104.88, 105.09, 2059778
03/12/13, 105.82, 105.98, 104.96, 105.13, 2226779
03/11/13, 105.33, 105.955, 105.33, 105.81, 1721231
03/08/13, 105.00, 105.81, 104.825, 105.71, 2358400
03/07/13, 104.80, 105.155, 104.49, 104.54, 1878552
03/06/13, 104.73, 105.42, 104.47, 104.66, 3470336
03/05/13, 103.76, 104.81, 103.65, 104.45, 2632138
03/04/13, 103.51, 103.51, 102.59, 103.28, 2566248
03/01/13, 103.39, 103.94, 102.72, 103.77, 2660845
02/28/13, 103.60, 104.56, 103.14, 104.00, 2871517
02/27/13, 102.10, 103.93, 101.95, 103.57, 2353996
02/26/13, 102.11, 102.66, 101.91, 102.31, 2472815
02/25/13, 103.91, 104.04, 101.75, 101.75, 3023532
02/22/13, 102.99, 103.70, 102.82, 103.54, 2158013
02/21/13, 102.88, 103.14, 102.39, 102.72, 2758728
02/20/13, 104.18, 104.40, 103.15, 103.15, 2997192
02/19/13, 103.42, 104.3916, 103.32, 104.18, 2988637
02/15/13, 103.06, 103.38, 102.62, 103.23, 2326159
02/14/13, 102.43, 103.14, 102.22, 102.78, 2217419
02/13/13, 103.03, 103.395, 102.58, 102.86, 1699804
02/12/13, 102.66, 103.59, 102.63, 103.46, 1928030
02/11/13, 102.39, 102.88, 102.0401, 102.62, 1715444
02/08/13, 102.34, 103.33, 102.04, 102.66, 1937721
02/07/13, 102.65, 102.74, 101.4599, 102.22, 2277503
02/06/13, 101.13, 102.99, 101.08, 102.69, 3510520
02/05/13, 101.31, 101.92, 101.245, 101.49, 2833033
02/04/13, 100.77, 101.21, 100.58, 100.77, 1987578
02/01/13, 101.44, 101.99, 101.16, 101.56, 3854478
01/31/13, 100.69, 100.95, 100.07, 100.55, 3765334
01/30/13, 101.80, 101.95, 100.69, 100.80, 2824376
01/29/13, 100.33, 101.87, 100.06, 101.81, 3530854
01/28/13, 100.98, 100.98, 100.27, 100.65, 2964918
01/25/13, 99.79, 100.87, 99.58, 100.59, 4237981
01/24/13, 99.38, 99.82, 98.80, 99.67, 3818233
01/23/13, 98.97, 99.695, 98.81, 99.49, 3579479
01/22/13, 98.39, 99.33, 98.10, 99.33, 3215623
01/18/13, 98.42, 98.80, 98.04, 98.74, 3190870
01/17/13, 97.79, 98.50, 97.51, 98.08, 2804355
01/16/13, 97.00, 97.70, 96.92, 97.60, 2092207
01/15/13, 96.83, 97.403, 96.57, 97.29, 2106367
01/14/13, 96.40, 97.39, 96.0962, 97.08, 2592415
01/11/13, 95.84, 96.66, 95.21, 96.28, 2923882
01/10/13, 96.71, 96.99, 96.33, 96.89, 2600506
01/09/13, 95.87, 96.74, 95.71, 96.41, 2359647
01/08/13, 95.17, 95.75, 95.10, 95.50, 2656862
01/07/13, 95.02, 95.73, 94.76, 95.49, 2745801
01/04/13, 94.79, 95.48, 94.54, 95.37, 2704977
01/03/13, 94.34, 94.929, 94.13, 94.67, 2704535
01/02/13, 94.19, 94.79, 93.96, 94.78, 3206696
12/31/12, 91.55, 92.92, 91.40, 92.85, 2581287
12/28/12, 91.98, 92.80, 91.6068, 91.78, 1877269
12/27/12, 93.11, 93.17, 91.67, 92.64, 2360928
12/26/12, 93.35, 93.73, 92.75, 93.07, 1542847
12/24/12, 92.70, 93.72, 92.69, 93.19, 953351
12/21/12, 92.78, 93.66, 91.94, 93.10, 5979526
12/20/12, 93.35, 94.14, 93.21, 94.13, 3290140
12/19/12, 93.92, 93.98, 92.97, 93.02, 3254766
12/18/12, 93.13, 94.00, 93.00, 93.85, 2799990
12/17/12, 92.39, 93.11, 92.13, 93.03, 2753624
12/14/12, 92.00, 92.58, 92.00, 92.28, 2708921
12/13/12, 92.95, 93.45, 92.16, 92.50, 2621381
12/12/12, 93.72, 94.00, 92.52, 93.12, 4064892
12/11/12, 92.65, 93.90, 92.50, 93.68, 3821863
12/10/12, 91.37, 92.48, 91.35, 91.87, 2847681
12/07/12, 91.24, 91.67, 90.68, 91.51, 2476371
12/06/12, 90.80, 91.09, 90.31, 90.95, 2027626
12/05/12, 90.30, 91.20, 89.595, 90.76, 2996936
12/04/12, 90.31, 90.69, 90.00, 90.12, 1969707
12/03/12, 91.41, 91.68, 90.12, 90.30, 1929335
11/30/12, 90.68, 91.19, 90.49, 90.95, 2285523
11/29/12, 91.35, 91.97, 90.51, 90.65, 2363932
11/28/12, 90.10, 91.00, 89.48, 90.93, 2426175
11/27/12, 90.19, 90.96, 90.12, 90.31, 2504126
11/26/12, 89.54, 90.25, 89.54, 90.09, 1910556
11/23/12, 89.29, 90.33, 89.15, 90.28, 1101101
11/21/12, 89.08, 89.15, 88.66, 88.94, 2011213
11/20/12, 89.08, 89.68, 88.40, 89.02, 2035039
11/19/12, 89.25, 89.70, 88.77, 89.57, 2688753
11/16/12, 88.12, 89.38, 87.75, 88.50, 5237021
11/15/12, 86.74, 88.29, 86.74, 88.02, 3291663
11/14/12, 89.17, 89.38, 87.07, 87.31, 2882788
11/13/12, 88.60, 90.19, 88.36, 89.08, 2985900
11/12/12, 88.96, 89.67, 88.50, 89.18, 2220003
11/09/12, 88.60, 89.56, 88.10, 88.81, 3176375
11/08/12, 89.11, 89.83, 88.46, 88.55, 3006022
11/07/12, 90.34, 90.34, 88.71, 89.38, 4593053
11/06/12, 89.95, 91.23, 89.87, 90.86, 2806033
11/05/12, 88.08, 89.84, 88.08, 89.60, 2387719
11/02/12, 89.61, 89.97, 88.78, 88.97, 3053147
11/01/12, 87.94, 89.40, 87.84, 89.25, 3306723
10/31/12, 88.03, 88.69, 87.49, 87.60, 3360373
10/26/12, 87.90, 88.54, 87.59, 88.03, 3592536
10/25/12, 88.57, 88.84, 87.41, 87.81, 4613856
10/24/12, 89.03, 89.54, 88.15, 88.39, 3321221
10/23/12, 89.67, 90.52, 88.58, 88.73, 5865955
10/22/12, 92.41, 93.06, 91.50, 92.53, 3131765
10/19/12, 94.61, 94.61, 92.69, 92.94, 3804542
10/18/12, 94.68, 95.00, 94.17, 94.74, 2538733
10/17/12, 94.94, 95.10, 94.55, 94.81, 3191747
10/16/12, 94.02, 94.34, 93.29, 94.23, 2857505
10/15/12, 92.71, 93.06, 92.37, 92.79, 2916265
10/12/12, 92.95, 93.34, 92.40, 92.75, 2566054
10/11/12, 93.86, 93.87, 92.78, 92.83, 2429144
10/10/12, 93.95, 94.00, 93.15, 93.28, 2561589
10/09/12, 95.29, 95.29, 93.90, 93.94, 2989484
10/08/12, 94.55, 95.46, 94.50, 95.37, 2607553
10/05/12, 94.74, 95.195, 94.45, 94.96, 3663528
10/04/12, 94.05, 94.53, 93.66, 94.43, 2531459
10/03/12, 93.81, 94.00, 93.0008, 93.78, 2610234
10/02/12, 94.23, 94.29, 93.10, 93.54, 3602278
10/01/12, 92.90, 94.27, 92.21, 93.29, 3900861
09/28/12, 92.47, 92.86, 91.70, 92.42, 2559648
09/27/12, 92.89, 93.21, 91.96, 92.82, 2081502
09/26/12, 92.88, 93.40, 92.54, 92.59, 2612892
09/25/12, 93.95, 94.10, 92.72, 92.83, 3800943
09/24/12, 92.85, 94.093, 92.76, 93.73, 3037401
09/21/12, 94.06, 94.07, 92.94, 93.21, 9551168
09/20/12, 93.20, 93.63, 92.91, 93.58, 2075529
09/19/12, 92.88, 94.06, 92.73, 93.63, 2723431
09/18/12, 93.78, 93.99, 93.22, 93.43, 2477444
09/17/12, 93.66, 94.09, 93.49, 93.78, 3290255
09/14/12, 92.86, 93.98, 92.561, 93.98, 4993059
09/13/12, 90.92, 92.43, 90.46, 92.06, 2734203
09/12/12, 91.60, 91.66, 90.461, 90.81, 2409574
09/11/12, 90.73, 91.59, 90.65, 91.17, 2403421
09/10/12, 92.27, 92.31, 90.61, 90.67, 6356086
09/07/12, 93.38, 93.65, 92.70, 92.82, 3215341
09/06/12, 92.37, 93.38, 92.06, 93.28, 3223309
09/05/12, 91.92, 91.99, 91.11, 91.75, 2985428
09/04/12, 92.03, 92.33, 91.10, 91.68, 2532261
08/31/12, 92.44, 93.00, 91.90, 92.60, 1917265
08/30/12, 92.05, 92.15, 91.30, 91.76, 1729576
08/29/12, 92.50, 92.80, 92.30, 92.43, 1735933
08/28/12, 92.36, 92.7699, 92.20, 92.30, 1913066
08/27/12, 92.92, 92.97, 92.40, 92.59, 1879969
08/24/12, 92.03, 92.97, 91.94, 92.83, 1945796
08/23/12, 92.65, 92.68, 91.79, 91.98, 1823757
08/22/12, 92.56, 93.36, 92.43, 92.68, 2463908
08/21/12, 93.98, 94.10, 92.99, 93.21, 2302988
08/20/12, 94.00, 94.17, 93.55, 93.89, 1640008
08/17/12, 93.93, 94.30, 93.59, 94.24, 3069513
08/16/12, 92.75, 93.87, 92.21, 93.74, 3395145
08/15/12, 92.00, 92.74, 91.94, 92.54, 1983395
08/14/12, 92.36, 92.50, 92.01, 92.30, 1843476
08/13/12, 92.29, 92.59, 91.74, 92.40, 2075391
08/10/12, 91.37, 92.30, 90.95, 92.29, 1755017
08/09/12, 91.50, 92.07, 91.33, 91.59, 1834838
08/08/12, 91.48, 92.08, 91.25, 91.63, 2022292
08/07/12, 91.70, 92.31, 91.62, 91.70, 1764759
08/06/12, 92.00, 92.34, 91.41, 91.41, 1858441
08/03/12, 91.03, 91.79, 91.01, 91.70, 2713432
08/02/12, 90.11, 90.73, 89.23, 90.08, 2949706
08/01/12, 91.65, 91.80, 90.61, 91.20, 2150123
07/31/12, 91.00, 91.66, 90.87, 91.23, 2720187
07/30/12, 91.41, 91.95, 90.91, 91.28, 2714837
07/27/12, 90.94, 92.08, 90.66, 91.71, 3915359
07/26/12, 90.00, 92.00, 89.53, 90.59, 4759333
07/25/12, 88.69, 89.16, 87.96, 88.75, 3541600
07/24/12, 89.28, 89.51, 87.58, 88.24, 2850342
07/23/12, 88.44, 89.56, 87.78, 89.36, 2434748
07/20/12, 90.18, 90.49, 89.84, 89.99, 3028175
07/19/12, 90.87, 91.20, 90.40, 90.83, 3355083
07/18/12, 88.75, 90.99, 88.56, 90.87, 4273227
07/17/12, 88.25, 89.35, 87.55, 88.98, 3078404
07/16/12, 88.12, 88.65, 87.77, 88.10, 2848066
07/13/12, 86.32, 87.83, 86.32, 87.59, 2599336
07/12/12, 86.60, 86.97, 85.338, 86.41, 4938263
07/11/12, 88.38, 88.76, 87.01, 87.85, 4208576
07/10/12, 89.08, 89.82, 87.96, 88.25, 3356780
07/09/12, 88.86, 89.08, 88.31, 88.96, 2600821
07/06/12, 88.81, 89.38, 88.35, 88.99, 2192891
07/05/12, 89.20, 89.95, 88.86, 89.57, 1924707
07/03/12, 89.11, 89.75, 89.08, 89.70, 1410302
07/02/12, 89.29, 89.69, 88.28, 89.28, 2291075
06/29/12, 88.62, 89.60, 88.35, 89.60, 4629577
06/28/12, 86.36, 87.25, 85.98, 87.16, 3267026
06/27/12, 86.39, 87.60, 86.24, 87.16, 2887799
06/26/12, 85.91, 86.47, 85.29, 86.18, 2389085
06/25/12, 85.87, 86.31, 85.46, 85.85, 2908851
06/22/12, 87.11, 87.14, 86.38, 86.83, 3035373
06/21/12, 88.04, 88.38, 86.62, 86.73, 3722791
06/20/12, 87.93, 88.28, 87.35, 87.54, 3446898
06/19/12, 87.82, 88.17, 87.52, 87.82, 3212441
06/18/12, 87.07, 87.61, 86.67, 87.31, 2950508
06/15/12, 87.57, 87.91, 87.01, 87.44, 4698585
06/14/12, 86.31, 87.23, 86.06, 86.86, 3334881
06/13/12, 86.30, 86.80, 85.72, 86.13, 2661862
06/12/12, 85.67, 86.74, 85.218, 86.73, 2570804
06/11/12, 86.54, 86.54, 85.08, 85.18, 2098182
06/08/12, 85.18, 86.09, 84.99, 86.00, 2146138
